record_id,pmid,doi,title,year,source_database,screening_round,decision,reason_code,confidence,reviewer,conflict_status,fulltext_status,citation_scope,notes
PNCS-EX-4964,33758509,10.2147/jmdh.s301255,Corticosteroids Use in Pregnant Women with COVID-19: Recommendations from Available Evidence.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide;06_school_age_adult
PNCS-EX-4965,40958370,10.1111/jsr.70208,Sleep and Trajectories of Respiratory and Allergic Symptoms Between 1 and 5.5 Years of Age in the Elfe Birth Cohort.,2026,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4966,32118022,10.3389/fmed.2020.00038,Plasmalogens Mediate the Effect of Age on Bronchodilator Response in Individuals With Asthma.,2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4967,PMC4173953,,"91st Annual Conference of the Canadian Paediatric Society: Abstract Titles : Abstracts to be delivered at the 91st Annual Conference of the Canadian Paediatric Society, Montreal, Quebec, June 25 to 28, 2014, alphabetized according to the first author’s surname. The Canadian Paediatric Society website provides scheduling information: www.annualconference.cps.ca/resources/program Convention registrants will receive a complete program on site. Full-text abstracts appear on the Paediatrics & Child Health website.",2014,PMC,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4968,25647675,10.1542/peds.2014-2501,Hair nicotine levels in children with bronchopulmonary dysplasia.,2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4969,24039081,10.1002/ppul.22870,Respiratory outcomes of children with BPD and gastrostomy tubes during the first 2 years of life.,2014,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4970,38106965,10.1055/a-2184-0756,Pregnancy in a Patient with Spinal Muscular Atrophy and Severe Restrictive Lung Disease.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4971,37605494,10.3346/jkms.2023.38.e252,Clinical Manifestation of <i>Ralstonia mannitolilytica</i> Infection in Pediatric Patients and Epidemiological Investigation of Outbreaks.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4972,35546018,10.23750/abm.v93i2.11958,"Addition of a nutraceutical to montelukast or inhaled steroid in the treatment of wheezing during COVID-19 pandemic: a multicenter, open-label, randomized controlled trial.",2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4973,37215592,10.3389/fped.2023.1179402,Case report: Acute hepatitis in neonates with COVID-19 during the Omicron SARS-CoV-2 variant wave: a report of four cases.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4974,27189595,10.1186/s12884-016-0890-3,The Breathing for Life Trial: a randomised controlled trial of fractional exhaled nitric oxide (FENO)-based management of asthma during pregnancy and its impact on perinatal outcomes and infant and childhood respiratory health.,2016,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4975,PMC9216232,,Immunosuppressive therapy for IgA nephropathy in children,2022,PMC,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4976,39341941,10.1038/s41390-024-03582-w,Amyloid precursor protein as a fibrosis marker in infants with biliary atresia.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4977,27908648,10.1016/j.jpeds.2016.10.082,Interdisciplinary Care of Children with Severe Bronchopulmonary Dysplasia.,2017,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4978,39475080,10.1093/ecco-jcc/jjae048,Navigating Reproductive Care in Patients With Inflammatory Bowel Disease: A Comprehensive Review.,2024,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4979,37974127,10.1186/s12887-023-04396-1,Association of cesarean section with asthma in children/adolescents: a systematic review and meta-analysis based on cohort studies.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4980,28867295,10.1016/j.chest.2017.08.029,Asthma Outcomes and Management During Pregnancy.,2018,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4981,36472162,10.1002/14651858.cd013799.pub2,Effectiveness and tolerability of dual and triple combination inhaler therapies compared with each other and varying doses of inhaled corticosteroids in adolescents and adults with asthma: a systematic review and network meta-analysis.,2022,MED,title_abstract,exclude,wrong_population_adult,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4982,31676529,10.1542/pir.2018-0282,Asthma.,2019,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide;06_school_age_adult
PNCS-EX-4983,33015428,10.1016/j.coesh.2020.09.002,Biosurfactants and anti-inflammatory activity: A potential new approach towards COVID-19.,2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4984,33986057,10.1136/bmjopen-2020-045788,"Allogeneic human umbilical cord-derived mesenchymal stem/stromal cells for chronic obstructive pulmonary disease (COPD): study protocol for a matched case-control, phase I/II trial.",2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4985,35240138,10.1016/j.jpeds.2022.02.048,Comorbidities Associated with Hospitalization and Progression Among Adolescents with Symptomatic Coronavirus Disease 2019.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4986,33330266,10.3389/fped.2020.562843,"Hospitalization, Asthma Phenotypes, and Readmission Rates in Pre-school Asthma.",2020,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4987,41092546,10.1016/j.pec.2025.109376,Patient-clinician communication in longitudinal care settings about adverse childhood experiences (ACEs) and adult traumas: A systematic review of reviews.,2026,MED,title_abstract,exclude,wrong_population_adult,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4988,31227785,10.1038/s41372-019-0415-9,Medication use in infants with severe bronchopulmonary dysplasia admitted to United States children's hospitals.,2019,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4989,40732017,10.3390/microorganisms13071508,hMPV Outbreaks: Worldwide Implications of a Re-Emerging Respiratory Pathogen.,2025,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4990,40836962,10.1038/s44220-024-00281-7,"Prenatal cannabis exposure, the brain, and psychopathology during early adolescence.",2024,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4991,36836832,10.3390/life13020475,Pregnancy in Patients with Inflammatory Bowel Diseases-A Literature Review.,2023,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide;06_school_age_adult
PNCS-EX-4992,41394044,10.3389/fpsyg.2025.1680260,The impact of maternal disgust sensitivity from pregnancy until 3 years postpartum on the early development of disgust sensitivity in the child.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4993,35691614,10.1002/14651858.cd013030.pub2,Digital interventions to improve adherence to maintenance medication in asthma.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4994,37766158,10.3390/vaccines11091482,Respiratory Syncytial Virus Infections in Polish Pediatric Patients from an Expert Perspective.,2023,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4995,23569169,10.1503/cmaj.110952,"A 24-year-old woman with episodes of shortness of breath, cough and wheezing.",2013,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4996,PMC7168082,,II. Topic Sessions,2016,PMC,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4997,36521000,10.1093/ecco-jcc/jjac183,Exposure to Thioguanine During 117 Pregnancies in Women With Inflammatory Bowel Disease.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4998,37863895,10.1038/s41467-023-42309-z,The airway microbiota of neonates colonized with asthma-associated pathogenic bacteria.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-4999,PMC12875526,,Abstracts for IJOEM,2026,PMC,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5000,36467453,10.1016/j.eclinm.2022.101722,Histological remission in inflammatory bowel disease and risk of adverse pregnancy outcomes: A nationwide study.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5001,27065351,10.3389/fped.2016.00033,Biomarkers for Bronchopulmonary Dysplasia in the Preterm Infant.,2016,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5002,38673305,10.3390/ijerph21040392,The Elephant in the Room: A Systematic Review of the Application and Effects of Psychological Treatments for Pregnant Women with Dual Pathology (Mental Health and Substance-Related Disorders).,2024,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5003,28774314,10.1186/s13287-017-0634-y,Surfactant effects on the viability and function of human mesenchymal stem cells: in vitro and in vivo assessment.,2017,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5004,32468875,10.1177/0300060520914197,Cross-sectional study of drug utilisation in a Chinese neonatal unit.,2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5005,36817659,10.5114/aoms/122644,Evaluation of methods of surfactant administration in the delivery suite?,2023,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5006,37101737,10.1183/23120541.00571-2022,Short-acting β<sub>2</sub>-agonists and exacerbations in children with asthma in England: SABINA Junior.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5007,36631928,10.1002/pd.6305,Perinatal outcomes and genomic characteristics of fetal copy number variants: An individual record linkage study of 713 pregnancies.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5008,31540911,10.1542/hpeds.2019-0062,Factors Associated With Asthma Diagnosis Within Five Years of a Bronchiolitis Hospitalization: A Retrospective Cohort Study in a High Asthma Prevalence Population.,2019,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5009,35197032,10.1186/s12890-022-01865-8,"Assessment of level of asthma control and related factors in children attending pediatric respiratory clinics in Addis Ababa, Ethiopia.",2022,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5010,35103070,10.1155/2022/5092969,Nursing Progress of Hypertonic Saline Inhalation in the Treatment of Infantile Bronchitis Based on Image Enhancement.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5011,40457634,10.1080/19490976.2025.2512010,Exploring the etiology of colitis: insights from gut microbiota research.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5012,36621340,10.1016/j.whi.2022.12.001,Association Between Perinatal Mental Health and Pregnancy and Neonatal Complications: A Retrospective Birth Cohort Study.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5013,39809853,10.1038/s41390-025-03799-3,Prenatal treatment with the antidepressant fluoxetine on maternal and neonatal behavior in sheep.,2025,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5014,40003872,10.3390/ijms26041404,Lactoferrin: Properties and Potential Uses in the Food Industry.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5015,37444770,10.3390/healthcare11131936,Epidemiological Profile of Hospitalized Patients with Cystic Fibrosis in Brazil Due to Severe Acute Respiratory Infection during the COVID-19 Pandemic and a Systematic Review of Worldwide COVID-19 in Those with Cystic Fibrosis.,2023,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5016,37217778,10.1038/s41598-023-35332-z,Optimizing maternal and neonatal outcomes through tight control management of inflammatory bowel disease during pregnancy: a pilot feasibility study.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5017,33526094,10.1186/s13256-020-02604-5,"Hydroxychloroquine, a successful treatment for lung disease in ABCA3 deficiency gene mutation: a case report.",2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5018,34202742,10.3390/nu13072176,Probiotics in Pediatrics. A Review and Practical Guide.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5019,34631613,10.3389/fped.2021.709139,"Allergic Rhinitis Improvement in Asthmatic Children After Using Acaricidal Bait: A Randomized, Double-Blind, Cross-Placebo Study.",2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5020,39429167,10.1002/ijgo.15962,"Examining mothers' obsessive and compulsive behaviors regarding baby care, cyberchondria level and maternal burnout in the postpartum period: Path analysis.",2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5021,36982702,10.3390/ijms24065633,"The Blood Microbiome and Health: Current Evidence, Controversies, and Challenges.",2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5022,28272068,10.4103/0022-3859.201416,"Rare disease heralded by pulmonary manifestations: Avoiding pitfalls of an ""asthma"" label.",2017,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5023,32665951,10.1183/23120541.00007-2019,Fluctuation-based clustering reveals phenotypes of patients with different asthma severity.,2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5024,29850468,10.1183/23120541.00165-2017,Key paediatric messages from the 2017 European Respiratory Society International Congress.,2018,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5025,36564623,10.1007/s12185-022-03517-3,Association between early corticosteroid administration and long-term survival in non-infectious pulmonary complications after allogeneic hematopoietic stem cell transplantation.,2023,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide;06_school_age_adult
PNCS-EX-5026,41110640,10.1016/j.bbi.2025.106134,Maternal infection - but not inflammation - is associated with attention-deficit/hyperactivity disorder symptoms during childhood: a population-based cohort study.,2026,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5027,36972571,10.1159/000529910,Eosinophilic Esophagitis beyond Eosinophils - an Emerging Phenomenon Overlapping with Eosinophilic Esophagitis: Collegium Internationale Allergologicum (CIA) Update 2023.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5028,36959829,10.3389/fgene.2023.955631,Construction of copy number variation landscape and characterization of associated genes in a Bangladeshi cohort of neurodevelopmental disorders.,2023,MED,title_abstract,exclude,not_prioritized_after_pico_screen,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5029,30275843,10.1186/s13223-018-0279-0,Asthma.,2018,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5030,34459273,10.1177/03000605211039803,Mediastinal and subglottic hemangioma in an infant: a case report and literature review.,2021,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5031,31700475,10.4104/pcrj.2013.00080,Journalwatch@pcrj.,2013,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5032,32921752,10.23750/abm.v91i3.9603,An approach to the management of children with problematic severe asthma.,2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5033,28440920,10.1002/ppul.23719,Pediatric pulmonology year in review 2016: Part 2.,2017,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5034,38257826,10.3390/v16010126,Characteristics of Respiratory Syncytial Virus Infections in Children in the Post-COVID Seasons: A Northern Italy Hospital Experience.,2024,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5035,PMC10762872,,Nutrition and nurture in infancy and childhood: Bio‐Cultural perspectives A 3 day conference,2024,PMC,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5036,34994718,10.1097/nhh.0000000000001035,Allocation of Pediatric Home Care Nursing Hours: The Minnesota Experience.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5037,33003370,10.3390/nu12102978,Serum 25 Hydroxyvitamin D Levels During Pregnancy in Women with Asthma: Associations with Maternal Characteristics and Adverse Maternal and Neonatal Outcomes.,2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5038,22876059,10.3346/jkms.2012.27.8.914,Incidence of bronchopulmonary dysplasia in Korea.,2012,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide;06_school_age_adult
PNCS-EX-5039,38737436,10.1016/j.xagr.2024.100351,Differences between rural and urban residence in the detection and treatment of perinatal mood and anxiety disorders.,2024,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5040,34277524,10.3389/fped.2021.690333,The Relationship of the Test for Respiratory and Asthma Control in Kids Initial Score on the Prognosis of Pre-school Children With Asthma: A Prospective Cohort Study.,2021,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5041,35989897,10.3138/canlivj-2021-0006,Single Topic Conference on Autoimmune Liver Disease from the Canadian Association for the Study of the Liver.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5042,37659603,10.1016/j.ajogmf.2023.101146,Characteristics and outcomes of socioeconomically disadvantaged pregnant individuals with adult congenital heart disease presenting to a Cardio-Obstetrics Program.,2023,MED,title_abstract,exclude,wrong_population_adult,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5043,32458158,10.1007/s00394-020-02280-7,"Maternal caffeine intake during pregnancy and child neurodevelopment up to eight years of age-Results from the Norwegian Mother, Father and Child Cohort Study.",2021,MED,title_abstract,exclude,not_prioritized_after_pico_screen,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5044,38658035,10.1136/bmj-2023-077664,Prenatal opioid exposure and subsequent risk of neuropsychiatric disorders in children: nationwide birth cohort study in South Korea.,2024,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5045,PMC7271152,,Special Considerations for Infants and Young Children,2015,PMC,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5046,29621888,10.1177/1479972318767719,"Asthma knowledge, care, and outcome during pregnancy: The QAKCOP study.",2019,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5047,35748401,10.1111/jpc.16068,The impact of COVID-19 lockdown on children with recurrent wheezing and asthma in Spain.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5048,37112857,10.3390/v15040877,In-Depth Analysis of the Re-Emergence of Respiratory Syncytial Virus at a Tertiary Care Hospital in Germany in the Summer of 2021 after the Alleviation of Non-Pharmaceutical Interventions Due to the SARS-CoV-2 Pandemic.,2023,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5049,39353685,10.1136/bmjment-2024-301206,Identifying postpartum depression: Using key risk factors for early detection.,2024,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5050,33942203,10.1007/s12072-021-10170-1,The Asian Pacific Association for the Study of the Liver clinical practice guidance: the diagnosis and management of patients with autoimmune hepatitis.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5051,34488668,10.1186/s12879-021-06629-z,The impact of childhood RSV infection on children's and parents' quality of life: a prospective multicenter study in Spain.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5052,38548091,10.1016/j.jaci.2024.02.024,Metabolomic profiles during early childhood and risk of food allergies and asthma in multiethnic children from a prospective birth cohort.,2024,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5053,26673104,10.3402/ecrj.v2.30020,Abstracts: VI Scandinavian COPD Research Symposium Published with support from Boehringer Ingelheim.,2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide;06_school_age_adult
